-30.966612	85.982783	53.878654	-86.561250	0.186403	-0.023003	-0.076924	0.397542	-0.054844	-0.060328	0.045014	-0.061381	-0.077819	0.040374	0.083248	-0.344335	
-13.185681	98.998430	45.837704	-51.018841	0.644528	0.005145	-0.165738	1.592132	-0.064877	-0.158208	0.029422	-0.118595	-0.512492	0.066965	0.173122	-1.479059	
-13.761970	97.449109	78.530381	-48.725705	0.751798	0.227853	0.040128	1.413027	-0.071746	-0.107015	0.041972	-0.124841	-0.596554	-0.196439	-0.034923	-1.312042	
-1.146236	97.452280	33.225983	-49.872868	0.418419	0.572781	0.205403	1.342716	-0.043023	-0.139493	-0.008934	-0.130319	-0.301150	-0.489354	-0.126274	-1.228321	
-3.448221	84.837735	18.324445	-81.401844	0.081206	0.276141	-0.031593	0.636984	-0.038703	-0.115450	0.009142	-0.088596	-0.016325	-0.233678	0.082199	-0.542546	
-5.743072	72.225173	2.270612	-88.854087	0.385802	0.162113	-0.240452	1.264811	-0.090282	-0.119695	0.008543	-0.192541	-0.279866	-0.138430	0.267607	-1.088719	
-12.037859	88.852337	6.305122	-75.095274	-0.181867	0.542098	0.235565	1.025672	-0.023142	-0.156193	-0.098369	-0.099860	0.203108	-0.481758	-0.145940	-0.910840	
-26.952407	81.969767	38.406878	-73.948707	0.262834	0.187606	0.035023	0.737792	-0.050250	-0.098513	0.017663	-0.066056	-0.158653	-0.151151	0.005545	-0.682371	
-22.359535	95.732133	36.675481	-61.910490	0.155730	0.281881	0.145676	0.843462	-0.047918	-0.120784	-0.010565	-0.097057	-0.065673	-0.233223	-0.090361	-0.752287	
-36.125468	94.580348	50.445406	-88.280952	0.151021	0.054277	0.049433	0.583919	-0.054027	-0.073657	0.013086	-0.080267	-0.050615	-0.021190	-0.018100	-0.503777	
-33.824275	98.998430	49.872213	-83.120653	0.260050	-0.056091	-0.113205	0.543167	-0.095095	-0.007006	0.104873	-0.058198	-0.144223	0.050265	0.105857	-0.478539	
-7.455292	85.982386	38.959389	-72.229004	0.340693	0.292246	-0.078063	1.179686	-0.063624	-0.111819	0.041817	-0.164234	-0.216675	-0.221618	0.092652	-0.975569	
-4.012620	98.998034	23.481704	-33.821218	0.551979	0.364403	0.436255	2.317164	-0.103917	-0.160723	-0.006100	-0.181373	-0.408631	-0.329042	-0.357909	-2.169932	
-23.514490	94.580744	67.642670	-46.433463	0.822164	0.640245	0.653148	2.176960	-0.059221	-0.122241	-0.006374	-0.118736	-0.671435	-0.571284	-0.583191	-2.027433	
-18.922411	83.690310	36.665140	-84.841249	0.105667	0.168709	0.045332	0.580012	-0.040768	-0.098960	0.013128	-0.074809	-0.023228	-0.118264	-0.002179	-0.484564	
-13.757214	91.719117	13.735947	-63.057057	-0.038407	0.567100	0.227803	1.373820	-0.054410	-0.143982	-0.033017	-0.124510	0.101476	-0.512698	-0.181051	-1.229672	
-5.743865	80.248827	26.925293	-64.777356	0.074064	0.358753	0.122072	0.892029	-0.021599	-0.120499	0.001607	-0.083248	0.009107	-0.296424	-0.050567	-0.782895	
-16.625182	96.877576	55.601188	-68.789598	0.292199	0.256749	0.022599	0.727016	-0.048832	-0.098548	0.028475	-0.091396	-0.180739	-0.194270	-0.005269	-0.636673	
-25.231467	90.570106	62.479502	-76.242438	0.293230	0.084189	0.020130	0.723697	-0.048426	-0.073752	0.032468	-0.075751	-0.178157	-0.052615	-0.004397	-0.641287	
-16.625975	96.879162	55.592324	-68.789896	0.335751	0.104908	-0.138911	0.659295	-0.045468	-0.081597	0.048971	-0.065409	-0.229953	-0.066288	0.134022	-0.604442	
-5.162027	89.997384	34.373846	-68.789598	0.215328	0.277072	0.062600	0.796255	-0.038446	-0.106043	0.017760	-0.091700	-0.121458	-0.217543	-0.018238	-0.684853	
-8.032374	87.129812	41.840126	-50.446003	0.330166	0.391626	0.041751	1.187041	-0.038988	-0.116631	0.021258	-0.089882	-0.240019	-0.362311	-0.014225	-1.157082	
-0.574704	77.384029	-4.606225	-66.497356	1.906403	0.889895	-0.093107	1.855963	-0.212047	-0.164899	-0.016775	-0.134897	-1.736591	-0.857085	0.139771	-1.750820	
-25.806170	85.985557	38.402446	-71.083329	0.599191	0.004644	-0.732570	0.929602	-0.087006	-0.075189	0.105377	-0.079886	-0.451563	0.000887	0.667081	-0.848521	
-5.158063	77.957147	-6.324327	-84.841249	-0.086870	0.490732	0.068318	1.103672	0.001632	-0.151880	-0.082348	-0.131863	0.107848	-0.462424	0.024984	-0.991680	
-10.327224	72.800669	9.742802	-88.280952	-0.009420	0.223508	-0.034798	0.913866	-0.021857	-0.132825	-0.005303	-0.143269	0.062496	-0.191747	0.092336	-0.816521	
-8.030788	87.131793	33.815426	-61.337355	0.214306	0.385129	-0.052949	1.036081	-0.031199	-0.114505	0.026511	-0.080677	-0.118935	-0.335196	0.083999	-0.941868	
-8.026032	88.277237	16.604866	-46.432867	0.817086	1.009945	-2.284292	2.453077	-0.103171	-0.188652	0.246574	-0.216098	-0.686737	-0.941564	2.205782	-2.303635	
-33.259084	89.425851	61.336071	-86.561250	0.176520	0.085028	0.066273	0.459342	-0.044486	-0.074570	0.020162	-0.087603	-0.068659	-0.050725	-0.043554	-0.404326	
-5.167576	74.517645	2.843805	-77.961843	-0.066193	0.537489	0.069904	1.177755	0.001632	-0.142007	-0.018543	-0.104256	0.109536	-0.493735	0.013816	-1.067089	
-17.779346	96.878369	76.812279	-49.300031	0.911497	0.204986	0.016115	1.809035	-0.099003	-0.097597	0.039087	-0.178471	-0.765658	-0.173104	-0.014769	-1.715527	
-19.501078	84.261447	49.850054	-87.134385	0.256995	0.033610	-0.034325	0.516871	-0.067559	-0.066718	0.037749	-0.094675	-0.145904	-0.011149	0.045057	-0.434743	
-20.065477	88.853526	45.282238	-47.006002	-0.936379	1.850809	3.468097	1.323785	0.070650	-0.255069	-0.311677	-0.102087	0.929490	-1.671292	-3.092128	-1.234424	
-11.466326	91.146395	42.410365	-89.427222	0.061128	0.102576	0.034183	0.405352	-0.025351	-0.070301	0.022181	-0.071598	0.003295	-0.061049	-0.006419	-0.332227	
-33.258292	96.878369	67.054704	-71.082436	0.491778	0.188120	0.062478	1.119670	-0.072501	-0.091238	0.036179	-0.117044	-0.347531	-0.142114	-0.050708	-0.994748	
-14.905828	98.999223	52.723405	-38.980624	1.079433	-0.121079	-0.959765	1.708720	-0.116761	-0.064622	0.193727	-0.120230	-0.954146	0.093827	0.958489	-1.646269	
-12.044993	89.996988	23.481704	-56.751977	-0.045708	0.652275	0.424278	1.395572	-0.001555	-0.118670	-0.026703	-0.077154	0.109620	-0.583038	-0.335855	-1.277678	
-12.048164	87.129812	40.678968	-51.019138	0.534766	0.350311	-0.136764	1.230130	-0.047639	-0.102504	0.033438	-0.051229	-0.404793	-0.308301	0.149895	-1.131356	
-1.157334	75.090764	-13.201164	-77.388410	-0.063058	0.425856	-0.028097	1.236038	-0.016199	-0.144732	-0.073304	-0.122818	0.098923	-0.410871	0.113807	-1.143299	
-3.442672	81.397441	19.467876	-74.522139	-0.000377	0.229649	0.017401	0.728048	-0.008402	-0.111272	0.005214	-0.088051	0.052416	-0.195823	0.032402	-0.642091	
-8.597565	98.025002	56.169949	-55.031976	0.438723	0.016587	0.089898	1.133418	-0.064303	-0.077915	0.056962	-0.122002	-0.306426	0.019855	-0.084266	-1.009934	
-26.380081	91.142035	53.881609	-72.802139	0.418798	0.199968	0.040201	0.998472	-0.077077	-0.100641	0.023097	-0.129404	-0.285783	-0.153321	-0.014566	-0.884817	
-12.048957	92.864560	47.004772	-45.859435	1.321786	-0.039756	-1.694565	1.818955	-0.083463	-0.080560	0.123026	-0.080625	-1.142746	0.044638	1.584801	-1.706915	
-7.459256	84.262636	39.537014	-72.229897	0.203185	0.195906	0.086429	0.723568	-0.032837	-0.089724	0.021505	-0.085586	-0.115313	-0.152601	-0.042597	-0.641162	
-18.354842	88.852337	49.287202	-84.268114	0.097753	0.168154	0.091856	0.544491	-0.028764	-0.094983	0.006087	-0.089066	-0.017324	-0.117115	-0.053873	-0.455904	
-7.453707	83.689121	35.520232	-83.694086	0.091707	0.095256	-0.002056	0.377323	-0.028495	-0.078554	0.027454	-0.052199	-0.022521	-0.060203	0.034272	-0.309646	
-14.904243	95.732133	32.671995	-38.407489	0.332994	0.892316	0.654308	1.813364	-0.051873	-0.171464	-0.054153	-0.146144	-0.226606	-0.824960	-0.570265	-1.703044	
-5.167576	77.382443	1.701851	-85.987519	0.015237	0.285666	-0.175157	0.834551	-0.046788	-0.126719	-0.016788	-0.101366	0.073734	-0.261840	0.231737	-0.728548	
-9.744594	96.302873	22.353045	-70.509301	0.202838	0.398261	0.118397	1.317732	-0.042395	-0.111440	-0.012518	-0.118967	-0.122686	-0.346803	-0.065143	-1.181644	
-4.596043	82.545659	-5.752611	-49.299138	-0.366791	1.651505	0.097306	3.378940	-0.089057	-0.175694	-0.084377	-0.119043	0.483032	-1.557334	0.003080	-3.180723	
-8.602321	90.000159	24.644340	-57.324814	0.535113	0.802705	-0.268527	1.856132	-0.060090	-0.144468	0.027302	-0.113159	-0.414910	-0.720254	0.285783	-1.698194	
-18.350086	96.877576	60.758446	-44.713462	0.779930	-0.238276	-1.314398	1.091455	-0.083140	-0.056080	0.144467	-0.080606	-0.618013	0.220038	1.187677	-1.016532	
-23.512905	75.094727	22.930670	-85.987817	0.205421	0.165962	-0.089732	0.746205	-0.064229	-0.107547	0.025230	-0.103202	-0.116268	-0.134746	0.128551	-0.674369	
-7.461634	84.264617	39.551787	-72.229302	0.113010	0.225108	0.057033	0.652026	-0.026779	-0.093539	0.022217	-0.063565	-0.033144	-0.175209	-0.009422	-0.573980	
-38.990266	92.287082	67.068000	-84.841249	0.182601	-0.007120	-0.080312	0.604581	-0.035399	-0.061881	0.045954	-0.076011	-0.073961	0.023671	0.068256	-0.523743	
-18.343744	98.998034	61.315389	-56.177949	0.504800	0.607024	-0.495021	0.869621	-0.064468	-0.154480	0.169703	-0.041081	-0.383303	-0.513132	0.419138	-0.834705	
-16.058406	95.728962	63.614070	-60.191382	0.535590	0.074004	-0.052123	1.060747	-0.062905	-0.074879	0.041734	-0.091075	-0.416341	-0.044837	0.053547	-0.987376	
-22.940580	92.287875	28.084974	-73.949302	0.179341	0.269278	0.057537	0.889776	-0.058412	-0.120488	-0.009860	-0.102587	-0.097751	-0.231898	-0.008923	-0.790811	
-15.478946	90.569313	29.789780	-42.993462	0.861277	1.000965	-0.380630	2.093912	-0.088665	-0.175238	0.040755	-0.140771	-0.715231	-0.930793	0.389492	-1.969800	
-12.041030	85.412439	37.826299	-73.376465	0.286058	0.173037	-0.014818	0.763823	-0.052962	-0.086309	0.019300	-0.081429	-0.173599	-0.139654	0.052190	-0.669341	
-2.865591	83.119174	28.068724	-72.802139	0.089791	0.224835	0.035915	0.612905	-0.025540	-0.099421	0.016699	-0.066712	-0.018971	-0.180955	0.008830	-0.538810	
-7.463219	82.546452	1.124226	-48.726003	0.109378	1.049294	-0.350276	2.118595	-0.053287	-0.185608	0.014671	-0.158181	-0.006368	-0.970625	0.356185	-1.969754	
-0.581045	74.518438	-4.606225	-78.534978	0.215370	0.547862	-0.107806	1.311210	-0.035765	-0.148216	-0.001723	-0.117009	-0.057378	-0.483567	0.264583	-1.161444	
-13.187266	89.425851	14.900061	-55.031679	-0.107709	0.614934	0.047110	1.097886	-0.018053	-0.131369	-0.006807	-0.046706	0.176840	-0.567569	0.006739	-1.025720	
-2.295643	87.130208	10.298267	-47.579435	0.423173	0.992615	0.440452	2.178434	-0.073859	-0.154089	-0.070136	-0.115376	-0.317336	-0.908186	-0.323681	-2.008098	
-5.165990	90.570899	33.239278	-46.432867	0.540945	0.327770	-0.680920	1.454242	-0.064538	-0.108923	0.091828	-0.121837	-0.441790	-0.310922	0.672026	-1.409440	
-22.365876	91.717135	55.030949	-73.376465	0.273892	0.137761	0.072838	0.703992	-0.051178	-0.082532	0.021360	-0.077562	-0.156585	-0.100600	-0.038087	-0.618586	
-5.160441	83.118777	18.324445	-51.018841	0.965677	0.715830	-0.665645	2.016747	-0.110807	-0.154574	0.077709	-0.168163	-0.776986	-0.619376	0.623220	-1.770867	
-13.762762	89.425455	32.101757	-69.936762	0.204032	0.258673	-0.043920	0.786104	-0.042331	-0.095205	0.021680	-0.066485	-0.109795	-0.211840	0.078544	-0.690374	
-0.576289	72.224776	3.993145	-89.427222	0.489668	0.145587	-0.086904	0.626278	-0.060565	-0.117385	-0.020578	-0.054170	-0.401850	-0.120160	0.165106	-0.535424	
-1.146236	75.095520	-13.204119	-77.388410	0.186436	0.501209	-0.068729	1.244396	-0.081824	-0.155192	-0.051971	-0.134934	-0.086415	-0.472265	0.116766	-1.140252	
-9.176232	79.104176	18.328877	-85.414682	-0.011312	0.172232	0.025123	0.537793	-0.010030	-0.112414	0.003539	-0.092398	0.062118	-0.141110	0.035077	-0.473965	
-28.098643	80.827890	34.378278	-82.547518	0.121347	0.276687	0.116843	0.813785	-0.046093	-0.126275	-0.007196	-0.120979	-0.034004	-0.216395	-0.058018	-0.704397	
-13.766726	87.131001	41.837172	-73.375572	0.191345	0.212529	0.131400	0.727063	-0.052083	-0.100164	0.000694	-0.117650	-0.093806	-0.162167	-0.070573	-0.621077	
-29.814827	90.570106	53.311371	-83.694681	0.256429	0.197754	-0.049456	0.687418	-0.071785	-0.104326	0.042352	-0.114317	-0.137152	-0.132408	0.053534	-0.580397	
-4.018961	94.009211	49.278338	-44.140030	0.781947	0.441635	-0.121399	1.763857	-0.083801	-0.126701	0.042899	-0.170962	-0.634291	-0.390772	0.129119	-1.627967	
-18.343744	98.995656	84.257878	-49.300031	0.704291	0.331681	-0.478019	1.361243	-0.056615	-0.076619	0.222756	-0.080385	-0.519795	-0.290425	0.457351	-1.213781	
-33.259877	96.874405	67.047318	-71.083329	0.293154	0.094514	-0.032791	0.751226	-0.056896	-0.079732	0.037744	-0.067038	-0.186793	-0.069731	0.040812	-0.697430	
-14.338259	84.261843	37.814481	-84.841249	0.089415	0.126370	0.041611	0.479920	-0.029333	-0.085779	0.016705	-0.072160	-0.016867	-0.081851	-0.001101	-0.400819	
-5.169161	74.517645	2.843805	-77.962140	-0.202625	0.341289	-0.428787	0.952446	-0.012595	-0.141353	0.021757	-0.108755	0.256209	-0.296095	0.465598	-0.842361	
-4.015790	77.387992	2.275044	-65.923328	0.290454	0.487588	0.188047	1.080984	-0.058967	-0.141333	-0.071948	-0.082417	-0.216002	-0.443219	-0.077680	-0.981192	
-20.641765	93.438471	37.260493	-54.458246	0.778527	0.859072	-0.072479	2.277647	-0.104798	-0.151148	0.023959	-0.205494	-0.635162	-0.774381	0.097896	-2.099335	
-18.347708	88.276048	39.547355	-60.764815	0.180787	0.496734	0.108010	1.363876	-0.031183	-0.131419	0.009384	-0.126622	-0.080963	-0.430916	-0.059363	-1.231026	
-12.048164	83.691103	16.028719	-48.152570	1.583570	0.950464	-1.837005	2.840395	-0.150034	-0.166274	0.158991	-0.201258	-1.367726	-0.872719	1.734887	-2.629135	
-22.935031	89.426248	33.230415	-68.216761	0.213413	0.410763	0.130664	1.098312	-0.047195	-0.134912	-0.006717	-0.122048	-0.118921	-0.349489	-0.084540	-0.987763	
-5.735145	96.876387	32.082552	-51.019138	0.400151	0.433827	-0.001045	1.250114	-0.050809	-0.124179	0.023824	-0.114324	-0.298572	-0.381019	0.031791	-1.158808	
-16.633902	77.384029	24.645817	-76.815870	0.220135	0.235837	0.000228	0.855796	-0.055707	-0.114409	0.010971	-0.089883	-0.124001	-0.185229	0.049516	-0.759801	
-18.342951	87.704515	22.347136	-67.643328	0.509584	0.483265	-0.219023	1.382432	-0.073521	-0.126340	0.037210	-0.118448	-0.382565	-0.423759	0.219795	-1.213407	
-14.335088	98.025398	33.242233	-71.083329	0.396592	0.054966	-0.192051	0.812087	-0.059600	-0.093385	0.038556	-0.066317	-0.288986	-0.024035	0.192668	-0.729335	
-13.768311	95.153466	54.444461	-45.859435	0.711157	0.426228	-0.365636	1.744198	-0.081881	-0.114663	0.060773	-0.153023	-0.557981	-0.378680	0.348267	-1.599120	
-8.603114	89.996195	32.079597	-46.433760	1.099535	0.574557	-0.882047	2.461290	-0.100833	-0.124085	0.089782	-0.170746	-0.928040	-0.517550	0.842354	-2.289357	
-14.915340	84.261843	32.663131	-73.949600	0.184321	0.266520	0.047952	0.664111	-0.042100	-0.110276	0.011061	-0.076493	-0.095084	-0.213369	0.000586	-0.580283	
-27.519976	96.879162	77.379563	-76.242438	0.318027	0.027007	0.006726	0.760055	-0.043324	-0.071655	0.045319	-0.092572	-0.186859	-0.003900	-0.007713	-0.653173	
-21.792758	85.983575	46.410897	-63.630192	0.685255	0.230106	-0.282936	1.363340	-0.083641	-0.104740	0.052935	-0.129499	-0.535542	-0.193145	0.280118	-1.229401	
-12.037066	85.409665	37.815958	-73.376167	0.165866	0.130176	0.022907	0.615915	-0.038352	-0.081937	0.021975	-0.078920	-0.086061	-0.097431	0.010123	-0.560051	
-13.195193	84.838132	24.054897	-61.337355	0.663575	0.807648	0.241425	1.880560	-0.099232	-0.174847	-0.021603	-0.189824	-0.522758	-0.710575	-0.162761	-1.688460	
-28.095472	94.582726	60.759924	-72.802139	0.316707	0.109262	0.111907	0.617163	-0.054253	-0.078332	0.016947	-0.059793	-0.194094	-0.081051	-0.082257	-0.564455	
-9.178610	89.424266	33.234847	-69.936166	0.209080	0.247714	0.054894	0.846890	-0.046442	-0.103578	0.015100	-0.104981	-0.119339	-0.201403	-0.016807	-0.742447	
-18.927960	83.691103	36.676959	-84.841249	0.194016	0.126618	-0.003682	0.642718	-0.054705	-0.091412	0.022956	-0.107181	-0.091593	-0.081028	0.041260	-0.534669	
-12.048957	95.155844	14.309140	-49.299435	-0.268685	0.495502	-0.194280	1.452224	-0.029497	-0.140348	-0.020254	-0.119185	0.364284	-0.441059	0.287055	-1.329042	
-20.647314	91.142431	64.203513	-76.242438	0.267182	0.046341	-0.003360	0.610960	-0.046540	-0.067660	0.039178	-0.086840	-0.156781	-0.020696	0.009394	-0.532686	
-6.879796	91.719909	41.269888	-45.859435	0.628728	0.429663	-0.109647	1.639081	-0.061208	-0.116732	0.036585	-0.127103	-0.511491	-0.389977	0.128670	-1.546839	
-2.868761	90.568917	9.154836	-65.923626	0.288218	0.381921	0.003195	0.747602	-0.079118	-0.149152	-0.010455	-0.103245	-0.194932	-0.318753	0.065944	-0.663924	
-34.395016	98.024605	58.468630	-77.962140	0.287947	0.138988	0.083848	0.618450	-0.070545	-0.086926	0.029110	-0.076560	-0.171390	-0.097908	-0.059951	-0.538921	
-5.169161	72.798291	11.444653	-88.854087	-0.002824	0.151136	-0.053369	0.796846	-0.023253	-0.112490	0.008294	-0.108156	0.059671	-0.120573	0.106970	-0.680256	
-14.334295	96.301684	33.810994	-51.591976	3.149992	-0.525114	-4.949301	2.419396	-0.341300	-0.022775	0.529853	-0.208264	-2.687587	0.461578	4.366731	-2.140565	
-9.180195	93.433715	40.692263	-56.751977	0.996256	0.477743	-0.157058	1.967900	-0.122627	-0.123992	0.042378	-0.197586	-0.821330	-0.419081	0.162213	-1.783514	
-24.651214	98.024209	43.567092	-61.911383	0.467543	1.101946	0.233474	1.344902	-0.075356	-0.216151	0.015527	-0.104487	-0.338709	-0.956509	-0.181588	-1.208894	
-22.938202	97.452280	45.286670	-85.987817	0.160195	0.026534	-0.021942	0.436057	-0.049717	-0.060479	0.036271	-0.058009	-0.057700	0.007906	0.030411	-0.349516	
-5.159649	96.879162	15.473253	-59.618545	0.166549	0.115745	-0.022811	0.150689	0.018998	-0.066626	-0.025112	0.094742	-0.112004	-0.104095	0.058315	-0.141091	
-16.633902	84.837735	49.294589	-76.242735	0.219495	0.157279	0.057519	0.688665	-0.040193	-0.087322	0.026346	-0.072591	-0.117877	-0.118109	-0.019088	-0.613595	
-6.879796	85.408872	43.546409	-62.483922	0.415087	0.208167	-0.134717	1.050575	-0.057120	-0.097079	0.047723	-0.103376	-0.303546	-0.173474	0.150917	-0.959807	
-11.467119	95.732133	48.143771	-56.178246	0.373981	0.393903	0.153165	1.236317	-0.045422	-0.108985	0.015790	-0.106303	-0.271315	-0.340893	-0.116738	-1.146447	
-28.672554	95.726584	51.591792	-67.070789	0.316982	0.247066	0.144478	0.934163	-0.045290	-0.092808	0.008574	-0.076163	-0.200018	-0.195974	-0.098508	-0.831300	
-12.046579	87.133775	40.701127	-51.019138	1.035022	0.685613	-0.551749	2.659849	-0.129322	-0.151175	0.085836	-0.269487	-0.895216	-0.627161	0.545040	-2.507888	
-6.313812	97.450694	64.182831	-43.566597	0.549709	0.497838	-0.677606	1.289448	-0.048464	-0.115724	0.098624	-0.099200	-0.426065	-0.447715	0.625894	-1.206772	
-17.781724	96.874009	76.812279	-49.299733	0.964528	0.033410	-0.130952	1.793277	-0.069245	-0.085920	0.060745	-0.112225	-0.797779	-0.016818	0.118116	-1.662683	
-25.797451	98.025002	79.108005	-87.134385	0.183392	-0.075874	0.084428	0.466361	-0.040917	-0.028278	0.035833	-0.083698	-0.082233	0.082585	-0.084338	-0.384785	
-6.890101	80.251601	36.093425	-75.668409	0.144151	0.199334	0.057590	0.690158	-0.037003	-0.102439	0.018095	-0.090168	-0.060310	-0.153972	-0.008686	-0.602292	
-30.959477	97.452280	77.381040	-87.133789	0.176786	0.084479	0.167886	0.536178	-0.028742	-0.083171	0.008017	-0.105020	-0.071778	-0.039456	-0.138573	-0.410687	
-4.591287	87.128623	38.406878	-52.738543	0.746035	0.321556	-0.711249	1.626125	-0.086837	-0.109798	0.099702	-0.145693	-0.599056	-0.286004	0.678576	-1.506151	
-28.097850	80.823927	34.376800	-82.548411	0.143191	0.224195	0.081416	0.814392	-0.046761	-0.107974	0.003494	-0.094958	-0.056985	-0.178131	-0.031679	-0.730932	
-19.492358	92.288668	61.337549	-48.725705	0.964115	0.445748	0.177690	2.056819	-0.110331	-0.125840	0.012871	-0.197894	-0.792264	-0.393185	-0.146468	-1.902603	
-17.207020	84.262636	14.309140	-79.108113	-0.388429	0.227476	0.376139	0.465135	0.026141	-0.105093	-0.048166	-0.017948	0.383078	-0.200988	-0.277344	-0.419059	
-14.333502	96.301684	33.806562	-51.591976	0.691605	0.437980	-0.649289	1.570818	-0.091674	-0.128300	0.090774	-0.148854	-0.562715	-0.388209	0.616456	-1.448828	
-5.158063	96.879162	40.698173	-40.700326	1.403076	0.124176	-1.951875	2.150041	-0.142308	-0.088279	0.210692	-0.180698	-1.186084	-0.109835	1.790058	-1.969762	
-11.473461	82.545263	25.774475	-74.523033	0.291199	0.098042	-0.200675	0.658571	-0.064164	-0.088324	0.050058	-0.077062	-0.161590	-0.061876	0.204727	-0.549352	
-29.819583	93.437678	69.932487	-87.134385	0.191992	-0.017241	-0.009650	0.491623	-0.046069	-0.051690	0.038788	-0.089914	-0.078099	0.034741	0.012051	-0.396867	
-17.203849	88.276444	46.410897	-48.725705	0.745259	0.019653	-0.744460	1.370542	-0.091497	-0.078410	0.110519	-0.119978	-0.596762	-0.012351	0.697786	-1.284236	
-4.587323	83.119966	-6.322849	-60.764815	0.147401	0.977950	0.175709	1.853563	-0.054184	-0.191501	-0.061287	-0.158899	-0.066345	-0.925653	-0.100509	-1.731107	
-1.147822	98.999620	8.024700	-45.286597	-0.064299	0.272962	0.909786	2.301370	-0.003629	-0.120331	-0.115137	-0.182427	0.144801	-0.243468	-0.792560	-2.123391	
-3.450599	84.836150	18.322968	-81.401844	-0.097721	0.230271	-0.114569	0.595684	-0.007678	-0.113665	0.015823	-0.086505	0.142635	-0.192935	0.165952	-0.520134	
-20.645729	84.836150	34.967721	-73.375572	0.221167	0.279634	-0.071490	0.835604	-0.044969	-0.113779	0.023145	-0.077890	-0.124686	-0.226293	0.097143	-0.743392	
-33.257499	82.544074	45.283716	-85.414682	0.168113	0.163623	0.099862	0.698344	-0.050974	-0.099101	0.010367	-0.089753	-0.068008	-0.115053	-0.054582	-0.609044	
-7.452121	82.547641	1.124226	-48.725705	0.404912	1.426413	0.341928	3.223017	-0.075200	-0.210268	-0.064993	-0.219347	-0.292656	-1.349480	-0.224076	-3.054505	
-18.924789	93.439660	44.697227	-42.420029	0.967113	1.099327	0.520889	2.859454	-0.097866	-0.179666	-0.024236	-0.227176	-0.809822	-1.012338	-0.455013	-2.679137	
-16.059198	82.544867	24.062283	-73.376465	0.096015	0.345044	0.070395	0.893989	-0.036176	-0.118032	0.000346	-0.087238	-0.017220	-0.294964	-0.015870	-0.798994	
-23.504978	89.999762	38.402446	-80.255276	0.117943	0.138076	0.055960	0.548417	-0.039931	-0.089908	0.007543	-0.061580	-0.035339	-0.101992	-0.012284	-0.480107	
-11.471083	79.678087	34.945561	-76.814977	0.177897	0.109830	-0.069372	0.563417	-0.041635	-0.086510	0.037146	-0.068998	-0.094156	-0.081277	0.098882	-0.502712	
-7.456085	95.159411	31.527086	-41.274057	0.968189	0.676067	-0.902909	2.473874	-0.091346	-0.139043	0.090649	-0.168268	-0.790180	-0.607311	0.837955	-2.244578	
-6.889308	91.144809	57.311903	-48.153463	0.501337	0.328036	-0.019243	1.237712	-0.053397	-0.103379	0.031722	-0.077881	-0.372759	-0.286256	0.034244	-1.143633	
-5.164405	94.010796	41.826831	-55.604814	0.321936	0.384952	0.156314	1.062809	-0.047095	-0.127860	0.005259	-0.127566	-0.211178	-0.320960	-0.106412	-0.942019	
-30.392701	92.288271	44.138807	-78.535573	0.120077	0.119784	0.074565	0.506540	-0.043725	-0.089486	0.005678	-0.052391	-0.034555	-0.083864	-0.031038	-0.444176	
